names	rpkm
AT2G41835	4.82410602035594
AT2G01010	12811.8556410669
AT1G68620	1.14363355377074
AT2G24205	20.6714987643931
AT2G36740	4.77256994938777
AT4G14805	0.0439015907193066
AT4G13330	2.05532349735059
AT2G13920	0.0641061530951337
AT3G52565	0.459021695368953
AT5G61290	0.364688421725137
AT2G22960	0.0870444405524418
AT4G08615	3.21315186758267
AT3G55605	21.8982593840557
AT1G02960	5.19703419493242
AT1G52270	0.955539234101377
AT1G19960	0.315327947253455
AT4G00990	6.27274446285209
AT3G16860	1.39327145956744
AT1G74740	2.68809842741202
AT3G26380	15.5801838114173
AT3G06920	4.58560244987365
AT1G48480	99.6507855584645
AT4G26700	4.82268331406621
AT1G77610	77.791392473407
AT4G18980	0.657434699187785
AT1G08070	1.2772696810813
AT2G28105	1.89196768352073
AT2G10930	0.867747562655917
AT3G05210	5.62119021028772
AT5G22220	3.98250460334716
AT5G26180	8.85075497015426
AT3G02090	71.5796309429226
AT3G03980	12.4861469031338
AT1G05937	0.490036674785774
AT5G07290	13.2010630391454
AT2G29120	0.0462829788566015
AT2G43710	25.4295888497087
AT1G07650	14.5621547628012
AT1G55915	1.31998813097508
AT4G39220	19.4670002059004
AT1G30360	14.2574880958724
AT3G44500	0.00777502442841923
AT1G34320	12.7902068832113
AT5G42780	5.68895319659866
AT2G21960	2.04773884821552
AT1G67850	4.49600400297995
AT2G28100	30.3655766655585
AT3G13140	0.0829810387509091
AT2G14650	0.0414431016390255
AT1G52530	1.85013846602792
AT5G03650	10.1523389347621
AT5G12420	0.0282970846150193
AT4G18930	7.98589543835129
AT2G33340	31.1404183203921
AT3G51930	4.54075917055426
AT3G21280	5.55826580683116
AT2G45380	8.60806579064342
AT4G17900	4.14605220264315
AT5G56790	4.38246068872396
AT3G45030	152.317239253928
AT4G18253	0.0322909295940759
AT1G24938	0.0134107669874805
AT5G54790	0.237859185018259
AT1G54780	20.3773583931751
AT5G44090	4.79642215202573
AT2G21300	22.2334049268237
AT5G46395	0.623070686153733
AT2G18550	0.503389859240091
AT5G61810	19.651080663069
AT2G34960	0.426219016621383
AT2G30110	47.4277066274694
AT3G08970	8.18475769608367
AT2G32040	6.38573402389068
AT1G02680	11.1693463096869
AT4G31170	21.982513408142
AT2G07585	0.15147332470404
AT5G28056	0.00663059314941439
AT2G34430	81.2937576296406
AT1G48780	2.35972507672406
AT4G01590	27.8036400882443
AT1G28820	2.04296979910689
AT4G21110	37.3970860110616
AT5G62165	0.119014208821993
AT4G16820	0.0379118807466255
AT1G31830	21.2500726679868
AT5G56040	27.3725614076439
AT5G48335	9.78716846665567
AT1G53903	20.4768918519312
AT4G22670	70.8605512567067
AT1G33102	0.0945572723185066
AT5G65240	3.32295031556356
AT2G25370	0.0111064973764616
AT4G17505	4.71284368819243
AT2G43235	4.80222182656232
AT1G68800	1.38583620130499
AT3G21610	14.7506042171679
AT2G21895	2.93141699467658
AT5G08965	0.0757050395284912
AT1G30040	10.7372396109613
AT4G15840	8.70132660155876
AT1G33470	21.86505403038
AT2G41540	23.9508834147615
AT5G01360	0.348847656894154
AT2G36230	9.39640065997486
AT3G03105	0.261824649344024
AT5G28360	1.22569766801322
AT5G46877	0.83554640401261
AT5G38160	5.75598633875354
AT3G53900	8.06973070647221
AT1G75335	20.3731950302476
AT1G64310	0.524912626308525
AT1G62095	0.052580058870199
AT3G24508	0.0671531739521246
AT2G20562	0.28617699835291
AT1G50690	0.266882899239354
AT4G26365	0.470944336807107
AT2G02410	1.582652345431
AT5G03255	0.0494210752083779
AT3G50690	33.1624575969896
AT1G30470	8.29890567731842
AT4G38260	7.2041566600085
AT1G01305	23.7826890087589
AT5G45840	0.0928384893347344
AT1G10890	10.2918567263212
AT2G36170	144.285341056197
AT2G30940	0.0413957921622686
AT2G15570	15.693202241512
AT5G38980	9.93977971473183
AT3G12775	0.0309408821963714
AT1G36050	13.6232730991464
AT5G23860	36.7157800380818
AT5G42120	0.856464665426246
AT2G40765	32.5386058016587
AT1G01260	13.198416041415
AT2G19582	0.112198991132881
AT5G19380	4.17379096550426
AT3G57060	10.6957847092832
AT4G16650	8.99690716081476
AT4G30520	7.40984679704608
AT1G77580	13.9002062801978
AT2G34840	4.62190724598797
AT4G10630	20.0989750774018
AT3G57750	4.59783844598999
AT1G56100	3.36509949250397
AT5G39570	180.879805149993
AT4G00480	0.365219016230853
AT5G39370	0.370027693205584
AT1G48410	83.9880493488429
AT2G44610	27.1604936905083
AT1G36320	16.4084678435056
AT1G03040	33.0600604515748
AT1G29140	0.246685128803723
AT1G71770	8.31303779529461
AT2G32950	5.84331092200034
AT1G04907	0.228067383233631
AT4G39380	3.01101712101017
AT1G11700	17.1575500711439
AT2G45770	4.52429638605456
AT1G20970	22.5286628095865
AT1G74380	20.2960189723263
AT2G32910	13.2720121082797
AT2G32500	4.11207895088675
AT5G51710	4.79506961112691
AT1G26880	81.259053166187
AT2G18917	0.696654767187865
AT1G53310	27.7274525481287
AT3G24890	3.14765531176308
AT2G03190	0.0527841541981765
AT3G50520	12.0383777072082
AT5G49390	0.736219246179232
AT3G57870	85.356556405456
AT2G32780	1.64544684614483
AT3G60220	10.7844502406386
AT3G13020	1.68344195430906
AT2G07605	0.398491361913706
AT4G13262	0.0339856737902036
AT5G11720	9.74329431582836
AT1G03590	18.1209366469776
AT1G50940	8.6865682924071
AT5G01030	4.61811696990588
AT5G43880	12.9127694480063
AT3G44550	0.0154506663545579
AT1G21480	8.16815544103778
AT5G04800	118.046316997965
AT2G39590	0.165080640064403
AT1G12280	0.956708600296956
AT1G68907	1.80528662442725
AT2G41230	0.0764230009149574
AT5G13080	0.0247865440424793
AT1G20510	9.98347113409153
AT1G64500	0.791971912526049
AT4G10570	10.0228578572148
AT5G53880	43.1974162004384
AT2G19720	13.318305844905
AT4G27340	4.25795838406307
AT5G48190	0.0658922724424239
AT5G10750	9.09607981983305
AT5G45400	8.64548481106698
AT1G55710	1.66342724468565
AT1G80170	3.51671228007396
AT5G09640	0.0127595756277788
AT4G22780	8.36831860018783
AT2G36650	0.0510024105965503
AT2G35940	1.03239043228889
AT1G11960	2.5477507208503
AT3G07825	0.363666185586004
AT4G22900	0.210829732175275
AT3G60130	1.20374154138248
AT3G57820	0.0963153092540432
AT3G50920	10.3748909075898
AT2G17930	9.14883168211916
AT1G20795	0.779532863234058
AT3G04485	0.656008895291106
AT3G03760	0.113587201046663
AT5G52910	4.40060208798645
AT2G18940	10.5401180782267
AT5G34825	0.019443814441902
AT2G38025	7.23685313234199
AT2G21540	3.56184525190736
AT5G66110	0.126240953643681
AT1G55865	1.10038580213964
AT1G55840	26.231809155376
AT4G02340	18.3199446324072
AT3G14205	7.30267244928279
AT2G35650	5.8055451422926
AT4G17730	21.0130994761708
AT5G47470	0.0301310460607788
AT5G50850	33.7748532667939
AT4G23205	0.60860498910457
AT2G24210	0.295709234739347
AT4G27510	2.14753805024561
AT1G12500	7.06815610580837
AT1G05450	3.0083417389315
AT3G02285	0.111577581335838
AT1G62915	1.31738348900344
AT3G47590	9.12044095652908
AT1G08340	0.567749561595235
AT2G44890	0.0346514227751049
AT1G56020	5.65106122838063
AT5G23320	1.42310069218311
AT1G32910	0.0548880634724732
AT1G19660	14.07541501019
AT3G16760	15.1978235786387
AT3G14450	0.271249847099746
AT1G11125	8.48178732697004
AT1G54790	0.0481736485342375
AT2G03667	5.33657252821929
AT3G54490	3.08535745912508
AT2G07759	1.25043841152232
AT2G30960	2.21897444363542
AT1G65410	9.74579121395879
AT4G21780	0.0531711348008025
AT2G42820	3.56773818875546
AT4G24450	0.590628484449658
AT4G38092	0.655068380745886
AT4G20800	9.90726320762543
AT1G25500	2.90151098894267
AT1G71170	11.0696705693713
AT1G26500	1.05178603368654
AT5G01560	5.97322078688068
AT3G58450	0.154704410981857
AT1G20490	0.297567962160104
AT5G41890	0.0145574925468275
AT4G22740	24.6238079334493
AT3G16590	0.0322622010090278
AT5G59520	1.17666623385139
AT1G40089	1.02656496982666
AT1G19600	7.8737455951232
AT5G02380	1076.70122472032
AT2G02960	9.34312273820254
AT5G34800	0.0534322896868575
AT5G61480	14.4790974500306
AT2G07665	0.526636924354836
AT5G47200	83.2873702757877
AT4G21530	4.2411753418856
AT4G11470	0.0131386644688939
AT2G33910	5.10742449776722
AT1G69370	10.3402995690256
AT5G64350	154.099044165174
AT5G59630	1.45516508563994
AT2G40435	1.39414319796432
AT3G48830	1.90108834725569
AT1G71280	0.317012555033828
AT3G17205	9.64338807355683
AT1G78895	5.94785255004532
AT5G06550	14.6756500292041
AT1G05210	12.7585780065413
AT5G26865	0.294818812472742
AT1G61780	15.3129522025254
AT1G08780	21.3087739209126
AT5G59460	12.0947834661028
AT5G04340	0.528367764377913
AT1G30930	0.064181794573712
AT5G41260	8.52586169675837
AT3G09070	16.9906863751436
AT3G59690	0.314214786977528
AT2G08580	2.69722665625889
AT2G25480	5.66528594796106
AT2G43330	6.94506765533921
AT2G16270	22.5465776257223
AT2G33320	7.06890226534539
AT4G19820	0.0325080357993252
AT2G43570	0.0536827741438154
AT4G37445	1.15187444261409
AT2G07786	4.83502852455297
AT3G50780	23.8761749741251
AT3G10340	1.01434164850762
AT2G13560	31.0640718957393
AT5G55460	0.500175364608928
AT1G45130	20.5296846082209
AT3G52840	0.683557284338309
AT5G25120	0.066880697038265
AT3G19360	4.1231657242908
AT3G11710	55.0070175380576
AT2G25830	4.79027378923
AT3G41768	13393.2430707217
AT3G20410	13.196356048216
AT1G56040	0.143709566449725
AT3G07960	2.26767944279687
AT1G65970	1.33599472388964
AT2G16400	15.056049711658
AT2G10640	0.0149907870748852
AT4G19190	11.8147049778708
AT1G48180	1.01062830520297
AT5G33300	4.48688917193534
AT5G56330	0.0289407134350736
AT5G45390	61.4002428078184
AT5G60060	0.0282860483105673
AT1G63290	21.5168076423501
AT1G15440	16.8322254709905
AT4G26555	3.94940448787743
AT2G02580	0.0194333943912901
AT3G48730	17.5152030148623
AT2G07712	1.69953518684953
AT4G14315	0.0734063035104196
AT3G12143	13.6506193257853
AT3G50850	3.58150261077998
AT1G61360	1.10192890869248
AT4G03550	21.9324684215685
AT5G47840	7.76399910788287
AT3G28611	1.09887011921658
AT1G78990	0.191866211291785
AT4G22150	23.445925205947
AT5G59720	0.519629472956051
AT4G02800	32.1506445798004
AT2G39950	4.5683146309365
AT1G68585	0.866087664055439
AT3G09700	14.6868775432496
AT2G14460	44.4528068286352
AT5G63120	6.16326741494705
AT1G29400	13.073992286275
AT4G11150	58.2406461497804
AT4G33940	14.3884226870075
AT5G34885	14.9136795334803
AT4G32700	2.01427319247381
AT5G17000	12.2452976274266
AT4G26710	20.4913834058417
AT1G02990	6.72154661128223
AT1G69720	1.58857751685556
AT4G26466	1.76979380754304
AT3G09745	0.0309937725932883
AT4G03820	1.82055276352171
AT1G03100	0.901416894669854
AT2G17880	19.9089409834534
AT3G05340	3.11244899471778
AT1G76590	1.02933782900004
AT1G05810	2.06070671133276
AT1G06720	8.96393269575455
AT3G47190	0.0216493814532223
AT2G08305	0.684202149700892
AT5G43710	5.7232022426502
AT5G23050	12.8359157723173
AT5G40630	0.44524478227466
AT3G13800	2.0958707338191
AT5G11590	0.170916169367544
AT2G21630	2.65679269907355
AT1G15230	20.0070145843571
AT2G18870	0.15147332470404
AT5G26260	0.0165583168649074
AT2G21830	1.9292014766004
AT5G58440	17.1167347150433
AT1G24880	66.1949034182523
AT1G45249	9.32802930781923
AT5G49350	0.0229656199709609
AT1G42540	7.19659074085498
AT2G45220	0.014248610583162
AT5G40700	9.09439763395985
AT2G23100	0.455966077574337
AT5G36770	0.0152108699388202
AT1G05460	13.7828174165557
AT5G50450	6.5104014599909
AT1G18485	1.63244132892001
AT3G04520	5.52148319161913
AT5G49660	2.38450835565861
AT5G58710	96.5859105535076
AT1G68790	25.23825136632
AT3G11890	9.45310064095292
AT5G18370	0.745828868149128
AT4G03926	0.638428062220903
AT5G66130	1.83650945338683
AT5G60820	10.480298623348
AT1G55520	15.8277545748434
AT1G30520	3.93038195229329
AT1G53110	7.00950702527653
AT5G02140	2.60608461227001
AT2G18690	0.0183794799463494
AT2G24755	0.0188475644148375
AT2G20650	2.72499703592475
AT1G77830	0.428782090437552
AT1G68370	13.0573926265629
AT4G24413	0.199245680956853
AT1G75270	27.938418052564
AT4G29840	35.9276375220248
AT1G50325	16.8911012787722
AT2G45600	1.92482295456483
AT4G27595	6.74906270875624
AT1G05850	86.9279710632194
AT5G65207	25.5311951103087
AT1G28180	0.54229026039362
AT3G10210	7.55842631512483
AT5G10810	17.2256599812064
AT3G19840	4.24232608582557
AT2G07772	0.219507953596533
AT3G20000	40.5824102648607
AT2G05620	10.7112636868191
AT2G32410	5.04356375313372
AT2G41960	9.2317805965428
AT2G31020	0.262042957834305
AT2G46150	36.5171891196501
AT3G16730	5.7043530759644
AT4G17150	7.33115618230051
AT1G05080	0.170590724152575
AT3G13784	0.262214435083158
AT2G16670	0.0161959419089537
AT5G51910	10.0714556435971
AT2G19400	0.98694816262971
AT4G25770	6.38660543027874
AT3G04110	0.0110963016934355
AT2G41890	9.20432717512834
AT2G23755	1.09103969081362
AT5G60120	2.60297231249059
AT2G33450	15.0842115529229
AT3G18330	0.0862029649781631
AT1G51550	0.694392394483671
AT2G01290	9.2942249999285
AT3G51740	37.7823151511646
AT5G28237	0.361995084432147
AT5G66750	16.4845872378797
AT2G14900	43.8657071914296
AT4G39090	352.591074829322
AT4G03650	0.0237632463526522
AT3G60170	0.0270684602643548
AT4G09740	0.426248705364378
AT5G24430	7.82822064969777
AT5G61450	6.12826042343277
AT4G19860	18.0455425662829
AT3G03060	8.66582899148026
AT5G27270	5.39743635640201
AT1G66950	8.44344201021311
AT3G07568	12.6770222239704
AT3G51870	1.63743962062563
AT1G79830	19.8723337573422
AT3G53990	118.208023141196
AT4G18260	0.777520965830436
AT1G31814	3.71220199515441
AT4G04445	0.918043390737906
AT4G25680	22.2249997192374
AT3G27320	8.49886641016029
AT1G16970	5.96710003277998
AT4G26570	10.2013218154044
AT1G18540	279.676881810502
AT1G76740	3.4342422016073
AT1G56260	3.44627487146557
AT4G27980	20.1371084840633
AT5G65640	5.67660222561152
AT5G16990	14.3719661615281
AT2G30424	0.0397181970801175
AT4G17600	10.5174052731737
AT4G36000	0.0230972700217499
AT4G12540	4.52893498746887
AT1G50580	0.0490368004518557
AT5G42280	9.60828647117588
AT5G44065	0.125476518803278
AT1G60630	6.41321020677258
AT2G24100	5.46601157122095
AT3G29090	14.4100740961022
AT5G28330	4.00568805032688
AT5G08400	2.06965650267239
AT1G04427	0.119678923875074
AT3G15870	0.0218977741148232
AT2G18510	22.1476673294679
AT5G67385	1.06626003400161
AT3G11420	7.89784093173309
AT3G21890	0.461525450070965
AT5G14210	14.1957430831979
AT2G26830	3.33100247588477
AT1G78890	7.45327105815278
AT1G10520	1.0172878094306
AT2G24200	92.7539511674403
AT2G30250	0.527767198102613
AT1G14690	27.1348224497627
AT1G29962	0.130207231361391
AT2G47844	0.604378565569121
AT2G31550	0.0514364736654571
AT1G31280	24.5323036455832
AT1G11490	0.0220979365838801
AT4G18070	11.7799750632995
AT2G29580	8.97177105701413
AT5G64160	5.64313020211168
AT1G23900	9.1782785495244
AT3G06540	12.5999700952562
AT3G04160	4.29500079121842
AT2G39930	4.96203627369259
AT2G23790	41.0607507913207
AT4G20362	0.155367240506201
AT5G57640	1.43826797882272
AT1G08880	95.347484150233
AT1G32810	11.332098104421
AT4G21520	4.58919267830936
AT5G57210	5.49571565213164
AT5G64570	44.2300458548815
AT5G66660	0.936766233512982
AT5G35320	15.2056152746595
AT2G16630	14.5158247781804
AT4G19000	0.0164680808056981
AT3G01440	1.6772228135411
AT1G06820	5.72569167381273
AT5G36937	0.102581934750063
AT3G24040	24.5660342323369
AT2G36850	13.6533516532283
AT1G08937	4.67019800667048
AT2G05310	16.177270792177
AT3G54640	16.0406782006815
AT4G31630	0.753460758354685
AT3G03300	3.98154798263441
AT2G27680	8.44686083960939
AT5G08780	7.08931256523709
AT5G42630	17.6193554032343
AT3G30180	5.37565730794454
AT3G52380	21.8429523932746
AT5G18250	4.22068445402296
AT5G03280	16.978425968498
AT5G09870	12.2793683318299
AT5G57520	0.903341628252779
AT4G32380	0.0260695283494948
AT3G48880	7.93432944454043
AT3G03360	2.73648387068316
AT3G44960	1.29077513447465
AT1G08130	15.4440860026181
AT3G12000	1.22693393010273
AT3G54363	2.32951053110154
AT5G58420	229.065021108179
AT3G07950	22.74922782521
AT3G55020	10.8290255569936
AT5G40550	7.43076020641418
AT2G19090	8.07008683136456
AT5G60020	2.55868297832183
AT5G04270	5.05765165286274
AT1G05570	9.13798698589803
AT3G09180	12.5658383978386
AT1G03905	0.938432535182645
AT5G26050	0.0393731964540144
AT1G03165	0.146812607020839
AT3G06560	0.0126925845061769
AT3G49500	8.96520634348057
AT4G29450	0.00935329221927967
AT1G68560	92.917641325126
AT1G56340	254.796314732585
AT4G25160	1.01003483104622
AT4G22720	12.844908043768
AT5G17550	4.70072217664872
AT5G41330	7.16584821485391
AT4G16470	3.9643572734444
AT5G24860	0.317051050790359
AT1G44000	13.4950766893608
AT5G19175	0.523649298688047
AT3G03400	0.0878031814386133
AT1G66760	6.47093333381699
AT1G77260	10.2402658017807
AT2G19490	6.52274397341094
AT4G15540	5.35822190967251
AT5G60210	18.5374512334453
AT5G56090	10.7668390540817
AT2G06990	11.5932650646691
AT1G68060	42.5994132726668
AT2G31970	6.72739613974899
AT5G56810	5.07968262656723
AT1G35515	0.0152685111301673
AT2G03980	21.4159493957695
AT5G36520	348.060936834217
AT5G12210	17.1113087551426
AT1G30370	0.0203952271845598
AT4G28260	27.5613440140911
AT3G29076	0.0443490182643464
AT1G77855	3.56067992118242
AT2G07180	14.2903469081342
AT4G01470	0.0989883000932137
AT5G65760	22.7720060168642
AT3G07645	0.239357847750147
AT1G35660	5.39288282757557
AT1G56610	2.06632418478082
AT3G48490	12.4592479693527
AT3G08885	0.269520171132176
AT3G48430	15.5898228257353
AT1G34380	2.99868868917934
AT1G69890	4.83502852455297
AT3G55646	0.943420199912775
AT2G35370	22.5307713465147
AT1G55820	7.50263046913392
AT1G71080	16.8362600408541
AT3G55830	6.12850031245901
AT2G07687	3.70992660108628
AT2G26170	4.74784259271078
AT1G73870	0.0596099407136668
AT5G37350	13.6912540520122
AT1G71866	0.0350703229537208
AT1G34315	0.570593428363394
AT5G18770	8.63684555941931
AT3G28840	0.0435849927093116
AT5G24316	14.5416683872116
AT3G07850	0.774998359427601
AT5G18060	0.313768847390644
AT2G06005	1.51954466045832
AT1G34575	1.38423315191077
AT2G44470	0.19370245591354
AT2G19230	0.0145662638819632
AT2G33040	95.3110865655568
AT3G18535	12.5749733803898
AT2G14120	13.0718449753093
AT5G55640	10.1332256694486
AT2G38550	28.5909800859079
AT3G01323	0.975678401815622
AT1G09460	9.12022528548349
AT2G25670	54.4809623882836
AT1G31600	6.86998667738885
AT2G21390	71.0795927174768
AT1G69690	13.611707364224
AT4G34430	19.7689519108184
AT1G07050	2.19382966861389
AT1G09807	1.5109464139228
AT2G32870	0.273741623836813
AT3G05327	0.152364344261123
AT3G44800	0.700612061352612
AT3G04030	0.446204714759976
AT5G65685	2.52626390862889
AT3G05410	1.12561324219956
AT4G25570	25.0906108567265
AT3G43190	0.00711731382417022
AT2G28340	0.0280020957020442
AT4G33625	24.518427007359
AT3G60190	24.3942238994881
AT5G38450	0.111577581335838
AT4G10810	27.9997814792589
AT2G17870	69.0817147601318
AT5G23260	34.5265840006205
AT2G01790	0.0313149515838923
AT1G15970	10.9587215246951
AT4G02070	9.81657306500149
AT1G30440	31.7372531610307
AT2G42790	6.65340017417987
